Round,client_1,client_2,client_3,client_4,client_5
1,0.5859666466712952,0.7389666438102722,0.47718334197998047,0.3426666557788849,0.5330166816711426
2,0.36153334379196167,0.5974500179290771,0.5387333035469055,0.7476500272750854,0.5100833177566528
3,0.7478833198547363,0.5842999815940857,0.3711000084877014,0.5161833167076111,0.5740333199501038
4,0.6204833388328552,0.6184166669845581,0.5259000062942505,0.7772499918937683,0.3755500018596649
5,0.3860666751861572,0.6003833413124084,0.640999972820282,0.7643666863441467,0.5542666912078857
6,0.578416645526886,0.3814833462238312,0.5228666663169861,0.7045999765396118,0.5406333208084106
7,0.6973333358764648,0.5180833339691162,0.7076333165168762,0.5267166495323181,0.8485999703407288
8,0.6427333354949951,0.42100000381469727,0.7853999733924866,0.5828333497047424,0.661050021648407
9,0.7936333417892456,0.3886333405971527,0.625083327293396,0.65461665391922,0.510200023651123
10,0.6944166421890259,0.8055333495140076,0.508816659450531,0.3932333290576935,0.6359333395957947
11,0.6929500102996826,0.7262666821479797,0.8113833069801331,0.534683346748352,0.45678332448005676
12,0.7218666672706604,0.6738166809082031,0.531333327293396,0.5289333462715149,0.879966676235199
13,0.5591333508491516,0.4657999873161316,0.725266695022583,0.7017333507537842,0.8141999840736389
14,0.661633312702179,0.44894999265670776,0.5244500041007996,0.8031333088874817,0.7243666648864746
15,0.5293999910354614,0.8676333427429199,0.7071666717529297,0.5419833064079285,0.7376499772071838
16,0.8084499835968018,0.6973833441734314,0.5281500220298767,0.474866658449173,0.7391499876976013
17,0.7433000206947327,0.7179833054542542,0.8743000030517578,0.5602666735649109,0.5311499834060669
18,0.7100333571434021,0.5376166701316833,0.8806166648864746,0.5652999877929688,0.7438833117485046
19,0.5905333161354065,0.716949999332428,0.8847666382789612,0.7531999945640564,0.5358666777610779
20,0.7527499794960022,0.5349666476249695,0.591866672039032,0.8874833583831787,0.7229499816894531
21,0.7511500120162964,0.8858166933059692,0.5894833207130432,0.7239500284194946,0.5383666753768921
22,0.7185166478157043,0.5929666757583618,0.5580666661262512,0.8851833343505859,0.7573500275611877
23,0.589900016784668,0.8879666924476624,0.7564833164215088,0.5437833070755005,0.7128666639328003
24,0.8885833621025085,0.5306166410446167,0.7217666506767273,0.5887333154678345,0.7506499886512756
25,0.8836166858673096,0.7490666508674622,0.7194499969482422,0.5691333413124084,0.5911666750907898
26,0.8844166398048401,0.7152500152587891,0.7622166872024536,0.5346500277519226,0.5892333388328552
27,0.8760666847229004,0.7670666575431824,0.7378166913986206,0.6015499830245972,0.5396666526794434
28,0.7183666825294495,0.5949166417121887,0.7504666447639465,0.5504500269889832,0.8750166893005371
29,0.5526666641235352,0.8822166919708252,0.7518500089645386,0.72243332862854,0.5900333523750305
30,0.8843833208084106,0.5427333116531372,0.7639166712760925,0.5946166515350342,0.7186333537101746
